id,thoroughfare_id,cenu2016_ettlement_geogid,census2016_small_area_geogid,local_authority_id,post_county_name,eircode_area_code,postal_address,new_home_ind,sold_date,sold_price,lat,lon,building_property_subtype_code,building_shape_area_value,sqm_value,yoc_value,storey_value,beds_value,baths_value,house_number,road,city_district,city,district,county,state_district,postcode,country,country_code,locality,village,municipality,suburb,town,residential,craft,amenity,building,commercial,neighbourhood,place,region,tourism,quarter,shop,leisure,historic,office
499923,1200020520,35007.0,A257081016,25,wicklow,A98,45 headlands putland road bray co. wicklow a98 d793,0,14/12/2018,320000,53.192395999999995,-6.098732,multi-family,,,2003.0,1.0,3.0,2.0,,The Headlands,Bray No 2,,,County Wicklow,Leinster,A98 EY89,Ireland,ie,Newcourt,,,,,The Headlands,,,,,,,The Municipal District of Bray,,,,,,
719413,1200015454,4009.0,A267099026,27,dublin,D13,apartment 22 the lodge seabrook manor station road portmarnock co. dublin d13 k2x6,0,05/06/2019,300000,53.421068999999996,-6.153936,multi-family,,,2005.0,1.0,,,,Old Road,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
1783177,1200005261,35007.0,A257081018,25,wicklow,A98,76 newcourt road bray co. wicklow a98 h6w0,0,02/11/2018,597500,53.196204,-6.095004,semi-dend-terraceached,96.584311,121.85,1940.0,2.0,4.0,1.0,,Newcourt Road,Bray No 2,,,County Wicklow,Leinster,A98 XW24,Ireland,ie,Newcourt,,,,,,,,,,,,The Municipal District of Bray,,,,,,
713897,1200014257,35001.0,A268115018,29,dublin,D04,85 lansdowne park dublin 4 d04 a9n3,0,26/11/2012,385000,53.335986,-6.236549,mid-terrace,,,,,,,84,Lansdowne Park,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K7X4,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
889409,1200000897,35001.0,A267017002,28,dublin,A94,oakdene lodge stradbrook road blackrock co. dublin a94 d5h6,0,17/09/2012,855000,53.293721,-6.167722,bungalow,134.121704,244.75,2006.0,1.0,5.0,2.0,,Stradbrook Road,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Montpelier,Blackrock,,,,Oakdene Lodge,,,,,,,,,,
1238542,1200007199,35001.0,A268115001,29,dublin,D04,32 south lotts road dublin 4 d04 nw94,0,05/09/2012,175000,53.339461,-6.23284,mid-terrace,45.699007,73.65,1900.0,2.0,2.0,,32,South Lotts Road,Pembroke West A ED,,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
964338,1200026233,4009.0,A267111010,27,dublin,D13,56 the kilns station road portmarnock co. dublin d13 pc83,1,28/08/2014,238942,53.419495999999995,-6.150677,multi-family,,82.67,2007.0,2.0,2.0,2.0,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
1261274,1200014183,35001.0,A268115016,29,dublin,D04,7 estate cottages northumberland road dublin 4 d04 k2e1,0,02/10/2017,605000,53.337548,-6.238965,mid-terrace,75.308712,75.0,,2.0,3.0,1.0,5,Estate Cottages,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D02 TN83,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
424525,1200011891,35001.0,A268002015,29,dublin,D07,apartment 22 the richmond brunswick street north dublin 7 d07 ca01,0,15/11/2011,118000,53.350708,-6.277826,multi-family,,55.43,1996.0,1.0,2.0,,69,Brunswick Street North,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,The Red Mill,,,,,,,,,,
412120,1200007199,35001.0,A268115008,29,dublin,D04,apartment 30 the clayton the gasworks south lotts road dublin 4 d04 y2c6,1,09/09/2011,169251,53.339537,-6.2356300000000005,multi-family,,,2018.0,1.0,,,,Gordon Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,The Clayton,,,,,,,,,,
516027,1200011205,35001.0,A267145004,26,dublin,D24,27 the grove millbrook lawns dublin 24 d24 f29k,0,19/04/2018,268000,53.282604000000006,-6.355097,end-terrace,42.880187,85.8,1971.0,2.0,3.0,,25,The Grove,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 R778,Ireland,ie,Oldbawn,,South Dublin,,,Millbrook Lawns,,,,,,,,,,,,,
599669,1200013723,35001.0,A267096011,28,dublin,A96,6 mount auburn killiney road dalkey co. dublin a96 y2c7,0,01/08/2017,740000,53.267520999999995,-6.116651,terraced,96.823243,156.88,1978.0,2.0,5.0,,,Mount Auburn,Killiney North ED,,,County Dublin,Leinster,SW17 7EG,Ireland,ie,Ballinclea,Killiney,Dún Laoghaire-Rathdown,,,Wyvern,,,,,,,,,,,,,
645489,1200028471,35001.0,A267146008,26,dublin,D24,122 watergate dublin 24 d24 ff8w,0,22/02/2018,285000,53.28368199999999,-6.365067,semi-dend-terraceached,65.523352,,,,,,,Watergate,Tallaght-Oldbawn ED,,Dublin 24,County Dublin,Leinster,D24 T99C,Ireland,ie,Oldbawn,,South Dublin,,,,,,,,,,,,,,,,
926325,1200011339,35001.0,A267117002,26,dublin,D14,apartment 18 riverbank dodder park road dublin 14 d14 x959,0,22/06/2017,190000,53.303543000000005,-6.273182,multi-family,,,1985.0,1.0,1.0,1.0,92,Dodder Park Road,Rathfarnham Village ED,,Dublin 14,County Dublin,Leinster,D06 K767,Ireland,ie,,,South Dublin,Rathfarnham,,,,,,,,,,,,,,,
664416,1200006640,35007.0,A257081021,25,wicklow,A98,42 raheen park bray co. wicklow a98 c3k2,0,21/09/2017,650000,53.194345,-6.092655000000001,semi-dend-terraceached,105.243372,177.9,1955.0,2.0,5.0,3.0,42,Raheen Park,Bray No 2,,,County Wicklow,Leinster,A98 XW24,Ireland,ie,Newcourt,,,,,,,,,,,,The Municipal District of Bray,,,,,,
1768916,1200011149,35001.0,A268003005,29,dublin,D07,apartment 216 smithfield village dublin 7 d07 xv20,0,27/06/2014,186000,53.348565,-6.277493,multi-family,,52.21,1997.0,1.0,2.0,1.0,12,Smithfield Terrace,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,,,,,,,Smithfield,,,,
1008783,1200009365,35001.0,A268010004,29,dublin,D01,apartment 47 portland lock portland place dublin 1 d01 y279,0,18/12/2018,268500,53.360778,-6.2572529999999995,multi-family,,,,1.0,2.0,,,Portland Place,Ballybough B ED,Dublin,Dublin 1,County Dublin,Leinster,D01 C2F6,Ireland,ie,Clonliff South,,,,,,,,Portland Lock,,,,,,,,,,
222003,1200015454,4009.0,A267099026,27,dublin,D13,apartment 16 the lodge seabrook manor station road portmarnock co. dublin d13 tf65,0,22/12/2014,240000,53.42122,-6.1539980000000005,multi-family,,76.28,2004.0,1.0,,,,Old Road,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
142268,1200031986,35001.0,A268081004,29,dublin,D07,50 geraldine street dublin 7 d07 e9r3,0,22/08/2016,500000,53.35795,-6.271074,mid-terrace,75.184004,102.61,1860.0,2.0,4.0,,,Geraldine Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 A562,Ireland,ie,,,,,,,,,,,,,,,,,,,
302599,1200009765,35001.0,A267043002,28,dublin,D14,131 braemor road dublin 14 d14 td80,0,27/06/2014,555000,53.301103000000005,-6.264705999999999,semi-dend-terraceached,81.710099,131.8,1981.0,2.0,4.0,,146,Braemor Road,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
1581063,1200026233,4009.0,A267111010,27,dublin,D13,53 the kilns station road portmarnock co. dublin d13 ac67,0,29/11/2016,277500,53.419539,-6.150753,multi-family,,106.63,2006.0,2.0,,,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
415945,1200010893,35001.0,A268005007,29,dublin,D07,9 harold road dublin 7 d07 x0w9,0,21/09/2017,367000,53.351801,-6.287214,mid-terrace,,59.32,1905.0,2.0,2.0,,,Harold Road,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 DXT8,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
766763,1200031986,35001.0,A268081004,29,dublin,D07,38 geraldine street dublin 7 d07 x2t7,0,06/02/2019,276000,53.357831999999995,-6.270045,mid-terrace,,64.47,1890.0,2.0,,,42,Blessington Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 W2C9,Ireland,ie,,,,,,,,,,,,,,,,,,,
880784,1200036938,35001.0,A268082006,29,dublin,D07,6 linenhall terrace coleraine street dublin 7 d07 y9f5,0,16/05/2012,128500,53.35143299999999,-6.272712,mid-terrace,44.945365,74.18,1930.0,2.0,3.0,1.0,,Linenhall Terrace,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 PR5X,Ireland,ie,,,,,,,,,Dublin City Council stores,,,,,,,,,,
241860,1200033244,35001.0,A267145011,26,dublin,D24,87 the crescent millbrook lawns dublin 24 d24 f2px,0,30/06/2017,247000,53.283756000000004,-6.357104,mid-terrace,46.075540000000004,82.0,1970.0,2.0,3.0,1.0,89,The Crescent,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 R778,Ireland,ie,Oldbawn,,South Dublin,,,Millbrook Lawns,,,,,,,,,,,,,
1419901,1200016797,4009.0,A267005003,27,dublin,D13,35 drumnigh wood portmarnock co. dublin d13 x510,0,17/05/2011,481000,53.41441,-6.151587,semi-dend-terraceached,101.619599,149.79,2005.0,2.0,5.0,,,Drummigh Wood,Malahide ED,,,County Dublin,Leinster,D13 X8X9,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
219155,1200010578,35001.0,A267095025,27,dublin,D13,maoillrea dungriffin road howth co. dublin d13 f242,0,07/10/2015,760000,53.37947,-6.060375,dend-terraceached,162.480704,143.42,1962.0,1.0,3.0,2.0,,Dungriffin Road,Howth ED,,Dublin 13,County Dublin,Leinster,D13 YA32,Ireland,ie,Howth,,Fingal,,,,,,,,,,,,,,,,
1913661,1200013420,35001.0,A268098009,29,dublin,D08,apartment 60 the usher city gate saint augustine street dublin 8 d08 h6w7,0,15/12/2017,225500,53.344533999999996,-6.276845,multi-family,,,,1.0,,,,St Augustine Street,Merchants Quay A ED,Dublin,Dublin 8,County Dublin,Leinster,D07 HK38,Ireland,ie,,,,,,,,,CityGate,,,,,,,,,,
880776,1200019271,35001.0,A267095025,27,dublin,D13,39 woodcliff heights howth co. dublin d13 hn66,0,23/02/2017,650000,53.378239,-6.058807,bungalow,159.655946,138.67,1975.0,1.0,4.0,2.0,,Woodcliff Heights,Howth ED,,Dublin 13,County Dublin,Leinster,,Ireland,ie,Howth,,Fingal,,,,,,Taobh na Cruaiche,,,,,,,,,,
1621248,1200016797,4009.0,A267005006,27,dublin,D13,123 drumnigh wood portmarnock co. dublin d13 vw53,0,17/05/2018,623000,53.416789,-6.152898,dend-terraceached,80.210522,144.11,2002.0,2.0,4.0,2.0,,Drummigh Wood,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
706604,1200012315,35001.0,A268143030,29,dublin,D04,apartment 108 block b/c the waterside charlotte quay dublin 4 d04 fw18,0,19/02/2016,265000,53.34239300000001,-6.23564,multi-family,,52.5,1995.0,1.0,,,,The Anchorage,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,Charlotte Quay Dock,,,The Westmoreland,,,,,,,,,,
881951,1200012315,35001.0,A268115006,29,dublin,D04,apartment 10 shelbourne village ringsend road dublin 4 d04 t677,0,30/07/2014,242500,53.341893000000006,-6.235832,multi-family,,,,1.0,2.0,,,Ringsend Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,Shelbourne Village,,,,,,,,,,
1360000,1200007199,35001.0,A268115001,29,dublin,D04,46 south lotts road dublin 4 d04 w573,0,06/01/2016,460000,53.339718999999995,-6.2327069999999996,mid-terrace,51.975854,77.47,1897.0,2.0,2.0,,46,South Lotts Road,Pembroke West A ED,,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
1816012,1200042150,35001.0,A267139001,26,dublin,D24,apartment 58 new bancroft hall greenhills road extension dublin 24 d24 dw92,0,08/12/2017,280000,53.287775,-6.357705999999999,multi-family,,,2008.0,1.0,3.0,2.0,,Greenhills Road Extension,Tallaght-Glenview ED,,Dublin 24,County Dublin,Leinster,D24 KP02,Ireland,ie,Tallaght,,South Dublin,,,,,New Bancroft Residental Parking,,,,,,,,,,,
499976,1200010376,35001.0,A268115004,29,dublin,D04,37 derrynane gardens dublin 4 d04 k125,0,18/02/2016,577000,53.33919100000001,-6.228362000000001,mid-terrace,46.589773,164.57,1942.0,3.0,5.0,,,Derrynane Gardens,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,Beggarsbush,,,,,,,Shelbourne Park,,,,,,,,,,,
983539,1200015454,4009.0,A267099026,27,dublin,D13,apartment 20 the lodge seabrook manor station road portmarnock co. dublin d13 x026,0,28/08/2015,265000,53.420952,-6.153695,multi-family,,76.11,2005.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
622684,1200002880,35001.0,A267017008,28,dublin,A94,32 brook court monkstown blackrock co. dublin a94 h0a9,0,28/05/2019,775000,53.29071999999999,-6.159505,dend-terraceached,92.322767,150.77,1978.0,2.0,4.0,3.0,,Brook Court,Blackrock-Monkstown ED,,,County Dublin,Leinster,A96 TW60,Ireland,ie,,,Dún Laoghaire-Rathdown,Mountashton,Blackrock,,,,,,,,,,,,,,
1771892,1200004452,35001.0,A267043002,28,dublin,D14,2 landscape avenue dublin 14 d14 c525,0,20/04/2018,780000,53.299425,-6.266849,semi-dend-terraceached,104.38353199999999,122.37,1956.0,2.0,4.0,,2,Landscape Avenue,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
81262,1200014881,35001.0,A267023002,28,dublin,A94,107 rowanbyrn deansgrange blackrock co. dublin a94 a786,0,16/12/2013,443500,53.289511,-6.170115,dend-terraceached,81.551457,116.68,1973.0,2.0,3.0,,107,Rowanbyrn,Blackrock-Newpark ED,,,County Dublin,Leinster,A94 D780,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Castlebyrn,Blackrock,Rowanbyrn,,,,,,,,,,,,,
1794895,1200009765,35001.0,A267045001,28,dublin,D14,apartment 4 orwell court braemor road dublin 14 d14 x433,0,06/05/2011,275000,53.302616,-6.266064,multi-family,,77.13,1980.0,1.0,2.0,,,Orwell Court,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,1 - 8,,,,,,,,,,
827718,1200009076,35001.0,A268081004,29,dublin,D07,10 sarsfield street dublin 7 d07 k4h9,0,22/02/2016,452000,53.358748,-6.2705269999999995,mid-terrace,74.222859,110.21,1880.0,2.0,4.0,,19,Berkeley Road,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RX3P,Ireland,ie,,,,,,,,,,,,,,,,,,,
1413432,1200011132,35001.0,A268115013,29,dublin,D04,61 gordon street dublin 4 d04 td42,0,22/12/2014,360000,53.339737,-6.234247,mid-terrace,,49.9,2008.0,2.0,,,65,Gordon Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
1870300,1200014881,35001.0,A267023002,28,dublin,A94,67 rowanbyrn deansgrange blackrock co. dublin a94 xw67,0,21/12/2016,535500,53.28840600000001,-6.169588,semi-dend-terraceached,85.765721,105.8,1971.0,2.0,3.0,,67,Rowanbyrn,Blackrock-Newpark ED,,,County Dublin,Leinster,A94 D780,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Castlebyrn,Blackrock,Rowanbyrn,,,,,,,,,,,,,
1042097,1200040522,35001.0,A268115016,29,dublin,D04,32 northumberland place dublin 4 d04 yp46,0,23/05/2018,352000,53.338204000000005,-6.238126,multi-family,,,1991.0,1.0,2.0,2.0,,Grand Canal Street Upper,South Dock ED,,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Grand Canal House,,,,,,,,,,
104381,1200040123,35001.0,A267017007,28,dublin,A94,25 richmond grove monkstown blackrock co. dublin a94 xn26,0,22/12/2012,465000,53.289386,-6.155406,semi-dend-terraceached,83.243765,106.12,1949.0,2.0,3.0,,21,Richmond Grove,Blackrock-Monkstown ED,,,County Dublin,Leinster,A96 TW60,Ireland,ie,,,Dún Laoghaire-Rathdown,Mountashton,Dún Laoghaire,,,,,,,,,,,,,,
1855001,1200003353,35001.0,A267148001,26,dublin,D24,50 bancroft park dublin 24 d24 tw8c,0,14/06/2019,470000,53.289703,-6.3542510000000005,semi-dend-terraceached,89.19360400000001,,,,,,,Bancroft Park,Tallaght-Tymon ED,,Dublin 24,County Dublin,Leinster,D24 Y201,Ireland,ie,Tallaght,,South Dublin,,,Bancroft Park,,,,,,,,,,,,,
1520049,1200005886,35001.0,A268081009,29,dublin,D07,29 primrose avenue dublin 7 d07 h0c5,0,03/12/2015,250000,53.356818999999994,-6.270986,mid-terrace,49.595125,72.67,1935.0,2.0,2.0,,,Primrose Avenue,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 A562,Ireland,ie,,,,,,,,,,,,,,,,,,,
682715,1200026233,4009.0,A267111010,27,dublin,D13,68 the kilns station road portmarnock co. dublin d13 yn20,1,31/01/2017,250860,53.419435,-6.150462,multi-family,,57.75,2007.0,1.0,,,,The Kilns,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
1132802,1200012315,35001.0,A268143030,29,dublin,D04,apartment 106 block b/c the waterside charlotte quay dublin 4 d04 xf38,0,21/01/2019,250000,53.34239300000001,-6.23564,multi-family,,,1995.0,1.0,,,,The Anchorage,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,Charlotte Quay Dock,,,The Westmoreland,,,,,,,,,,
583891,1200001327,35001.0,A268081018,29,dublin,D07,1 saint laurence place west dublin 7 d07 y6w2,0,03/09/2014,175000,53.35531999999999,-6.270428,terraced,106.75076499999999,82.78,1890.0,1.0,3.0,,,Western Way,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 A562,Ireland,ie,,,,,,,,,,,,,,,,,,,
1201511,1200032578,35001.0,A267096006,28,dublin,A96,mariposa cottage 1 mariposa villas killiney hill road killiney co. dublin a96 fx96,0,19/12/2012,210000,53.263339,-6.115361,terraced,49.416571999999995,72.5,,,3.0,1.0,,Killiney Hill Road,Killiney North ED,,,County Dublin,Leinster,A96 X997,Ireland,ie,Scalpwilliam,Killiney,Dún Laoghaire-Rathdown,,,,,,Killiney Hill Plaza,,,,,,,,,,
19798,1200007337,35001.0,A268098004,29,dublin,D08,apartment 20 traders wharf usher's quay dublin 8 d08 c5c2,0,18/12/2017,313000,53.346031999999994,-6.280330999999999,multi-family,,59.69,1994.0,1.0,,,,Usher's Quay,Merchants Quay A ED,Dublin,Dublin 8,County Dublin,Leinster,D07 HK38,Ireland,ie,,,,,,,,,,,,,,,,Off Licence,,,
1628122,1200011891,35001.0,A268002015,29,dublin,D07,apartment 60 the richmond brunswick street north dublin 7 d07 y421,0,27/11/2015,211000,53.350708,-6.277826,multi-family,,55.55,1996.0,1.0,,,69,Brunswick Street North,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,The Red Mill,,,,,,,,,,
1429699,1200009284,35001.0,A268117001,29,dublin,D04,apartment 16 38 haddington road dublin 4 d04 xt51,0,10/10/2012,240000,53.335533,-6.241034,multi-family,,70.96,1981.0,1.0,2.0,2.0,40,Haddington Road,Pembroke West C ED,Dublin,Dublin 4,County Dublin,Leinster,D04 WV00,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
1276572,1200013852,35001.0,A268081010,29,dublin,D07,48 fontenoy street dublin 7 d07 f7a4,0,20/02/2018,425000,53.355610999999996,-6.26961,mid-terrace,90.42497,129.96,1920.0,2.0,4.0,,,Fontenoy Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 H0F9,Ireland,ie,,,,,,,,,,,,,,,,,,,
317812,1200014541,35001.0,A267017002,28,dublin,A94,11 brooklawn wood blackrock co. dublin a94 r772,0,31/03/2017,310000,53.290896999999994,-6.167197,end-terrace,,63.3,1986.0,2.0,,,,Brooklawn Wood,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Stradbrook,Blackrock,Brooklawn Wood,,,,,,,,,,,,,
1006575,1200012364,35001.0,A268143024,29,dublin,D04,apartment 49 camden lock south dock road dublin 4 d04 af50,0,03/12/2011,310000,53.341733999999995,-6.230067,multi-family,,102.6,1985.0,2.0,,,,Bridge Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,Camden Lock,,,,,,,,,,
1916441,1200003648,35001.0,A268115017,29,dublin,D04,8 cranmer lane dublin 4 d04 a7n9,0,26/06/2015,950000,53.337052,-6.237075,end-terrace,65.94021,167.52,2007.0,3.0,5.0,,8,Cranmer Lane,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K7X4,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
1569675,1200038124,35001.0,A268098006,29,dublin,D08,apartment 1 friary close cook street dublin 8 d08 p9r3,0,19/02/2014,108800,53.344331000000004,-6.273686,multi-family,,50.0,1990.0,1.0,2.0,,,Cook Street,Merchants Quay A ED,Dublin,Dublin 8,County Dublin,Leinster,DO8 C6XP,Ireland,ie,,,,,,,,St Audoen's National School,,,,,,,,,,,
569086,1200000645,35001.0,A267145011,26,dublin,D24,74 mountain park dublin 24 d24 w28n,0,31/10/2019,290000,53.28398000000001,-6.357954,semi-dend-terraceached,52.914451,85.99,1975.0,2.0,2.0,,,Mountain Park,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 DR44,Ireland,ie,Tallaght,,South Dublin,,,Mountain Park,,,,,,,,,,,,,
301827,1200036938,35001.0,A268082006,29,dublin,D07,7 linenhall terrace coleraine street dublin 7 d07 c4e0,0,11/05/2015,268000,53.351427,-6.2727889999999995,mid-terrace,,61.68,1926.0,2.0,,,,Linenhall Terrace,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 PR5X,Ireland,ie,,,,,,,,,Dublin City Council stores,,,,,,,,,,
987492,1200019685,35001.0,A267095032,27,dublin,D13,25 thormanby lawns howth co. dublin d13 dk26,0,21/03/2019,820000,53.380671,-6.060893,dend-terraceached,109.01579,177.43,1970.0,2.0,5.0,,,Thormanby Lawns,Howth ED,,Dublin 13,County Dublin,Leinster,D13 YA32,Ireland,ie,Howth,,Fingal,,,,,,,,,,,,,,,,
187836,1200009255,35001.0,A268081011,29,dublin,D07,58 blessington street dublin 7 d07 e031,0,05/09/2018,200000,53.356522,-6.267749,terraced,180.698203,,,,,,59,Blessington Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 W2C9,Ireland,ie,,,,,,,,,,,,,,,,,,,
827527,1200005133,35001.0,A268005006,29,dublin,D07,57 murtagh road dublin 7 d07 k3h3,0,07/06/2013,167250,53.351696999999994,-6.287404,mid-terrace,,58.3,1920.0,2.0,,,1,Provost Row,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 DXT8,Ireland,ie,Grangegorman West,,,,,Palatine Square,,,,,,,,,,,,,
1749624,1200012315,35001.0,A268143021,29,dublin,D04,apartment 32 the millennium tower charlotte quay dock ringsend road dublin 4 d04 pd29,0,28/08/2018,982000,53.34284,-6.236924,multi-family,,203.17,1998.0,1.0,,,,MacMahon Bridge,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,,,,,,,,,The Millenium Tower,,,,,,,,,,
1185003,1200011149,35001.0,A268003011,29,dublin,D07,apartment 129 block a1 smithfield village dublin 7 d07 kd76,0,22/11/2019,226000,53.348678,-6.276701999999999,multi-family,,39.0,1998.0,1.0,1.0,1.0,,Friary Avenue,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,,,,,,,Smithfield,,,,
1254816,1200000894,35001.0,A267024003,28,dublin,A94,17 stradbrook grove blackrock co. dublin a94 c5c0,0,26/10/2011,300000,53.291227,-6.164394000000001,semi-dend-terraceached,81.916753,84.0,1991.0,2.0,2.0,,6,Stradbrook Grove,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Stradbrook,Blackrock,,,,,,,,,,,,,,
957047,1200009600,35001.0,A268081002,29,dublin,D07,32 saint joseph's place dorset street upper dublin 7 d07 k7kk,0,08/09/2017,265000,53.357026,-6.266317,mid-terrace,48.359137,44.5,1905.0,1.0,,,11,Blessington Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 W2C9,Ireland,ie,,,,,,,,,,,,,,,,,,,
1763679,1200007833,35001.0,A268005002,29,dublin,D07,17 viking road dublin 7 d07 r7pn,0,09/05/2017,330000,53.350761,-6.285305999999999,mid-terrace,,54.16,1912.0,2.0,,,,Viking Road,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
